volume,page,chapter_no,chapter_name,section_no,section_name,tone,letter,description
4,,13,爻,19,敖,1,嶅,山多小石亦作磝
4,,13,爻,19,敖,1,磝,同上又防磝戍名防又音丘交反
4,,13,爻,20,襃,1,襃,博毛切説文博裾也今文作襃漢書襃衣注師古曰襃大之也又禮記襃衣上所加賜之衣也又國名又姓
4,25a,13,爻,20,襃,1,褒,杜預左傳序因行事以正褒貶
4,,13,爻,20,襃,1,裦,漢武紀裦徳錄賢古作[]
4,,13,爻,21,騷,1,騷,蘇曹切愁也擾也憂也屈原作離騷言遭憂也今謂詩人爲騷人漢書騷擾俗作搔又動也詩徐方繹騷又蕭巧效三韻
4,,13,爻,21,騷,1,搔,手爬杜甫詩注搔頭今之抓頭也抓音莊交反
4,,13,爻,21,騷,1,繅,繹繭爲絲亦作繰又巧韻
4,,13,爻,21,騷,1,繰,又巧韻
4,,13,爻,21,騷,1,溞,溞溞淅米聲
4,,13,爻,21,騷,1,艘,船總名又蕭尤韻
4,,13,爻,21,騷,1,颾,風聲
4,,13,爻,21,騷,1,臊,豕膏臭一曰犬膏也
4,,13,爻,21,騷,1,鱢,魚腥
4,,13,爻,21,騷,1,槮,櫹槮木長亦作橾橚音蕭又侵寢沁三韻
4,,13,爻,21,騷,1,橾,本從喿字訛從參也
4,,13,爻,21,騷,1,慅,動也憂也勞也又巧韻
4,,13,爻,22,操,1,操,倉刀切持也又效韻
4,,13,爻,23,遭,1,遭,則刀切逢也遇也巡也
4,,13,爻,23,遭,1,糟,酒母
4,,13,爻,24,曹,1,曹,財勞切局也輩也眾也羣也事同曰曹又國名又姓
4,,13,爻,24,曹,1,槽,澑器馬槽酒槽
4,,13,爻,24,曹,1,嶆,防嶆深空貌
4,,13,爻,24,曹,1,艚,舟名
4,,13,爻,24,曹,1,漕,衞邑名又效韻
4,,13,爻,24,曹,1,嘈,聲也
4,,13,爻,24,曹,1,螬,蠐螬蟲名
4,,13,爻,25,刀,1,刀,都髙切兵名又錢也又蕭韻
4,25b,13,爻,25,刀,1,魛,魚名
4,,13,爻,25,刀,1,忉,忉忉憂也
4,,13,爻,25,刀,1,裯,只裯衣袂亦汗襦方言江淮南楚之閒謂之褿自闗而西或謂之只裯袛音低又尤魚二韻
4,,13,爻,25,刀,1,舠,小船形如刀亦作刀詩曾不容刀説文作[舟周]
4,,13,爻,26,饕,1,饕,他刀切貪也説文俗作叨
4,,13,爻,26,饕,1,叨,同上又忝也濫也
4,,13,爻,26,饕,1,慆,悅也慢也久也又疑也左傳昭二十七年子家子曰天命不慆久矣凡慆蹈之類從舀舀音由上從爪下從杵臼之臼陷諂閻之類從臽臽音陷
4,,13,爻,26,饕,1,謟,疑也左傳昭二十六年王子朝辭曰天道不謟從言從舀舀音由與諂諛字不同
4,,13,爻,26,饕,1,夲,玉篇往來見貌説文進超也從大從十猶兼十人也與根本字不同
4,,13,爻,26,饕,1,條,編絲繩亦作縚條
4,,13,爻,26,饕,1,縚,同上又劒衣
4,,13,爻,26,饕,1,條,周禮巾車條纓五就又蕭尤陌三韻
4,,13,爻,26,饕,1,韜,劒衣亦作縚又藏也寛也
4,,13,爻,26,饕,1,綢,纏也爾雅素錦綢槓又尤韻
4,,13,爻,26,饕,1,弢,弓衣又與韜同莊子金板六弢
4,,13,爻,26,饕,1,滔,漫也又水流貌又長也左傳士不濫官不滔
4,,13,爻,26,饕,1,洮,水名洮頮縣名又蕭韻
4,,13,爻,26,饕,1,槄,山檟
4,,13,爻,26,饕,1,𦩹,舟名
4,26a,13,爻,26,饕,1,幍,巾帽士服如弁缺四角本魏武帝制又合韻
4,,13,爻,26,饕,1,挑,挑達往來相見貌詩挑兮達兮亦作夲又蕭尤篠三韻
4,,13,爻,27,匋,1,匋,徒刀切瓦器也通作陶
4,,13,爻,27,匋,1,陶,同上又再成丘也窯也又臯陶鼓木又蕭效二韻
4,,13,爻,27,匋,1,淘,澄汰也杜甫詩淘米少汲水又蕩也
4,,13,爻,27,匋,1,醄,酕醄醉貌
4,,13,爻,27,匋,1,𩋃,臯𩋃鼓木周禮作陶
4,,13,爻,27,匋,1,裪,[礻矞]裪衣袖
4,,13,爻,27,匋,1,綯,絞也糾絞繩索也詩宵爾索綯
4,,13,爻,27,匋,1,騊,騊駼北野良馬
4,,13,爻,27,匋,1,蜪,蝮蜪蝝也
4,,13,爻,27,匋,1,萄,蒲萄亦作淘晉索靖傳芝草蒲萄
4,,13,爻,27,匋,1,翿,翳也舞者所執詩左執翿亦作纛纛又巧效二韻
4,,13,爻,27,匋,1,纛,同上又巧效屋三韻
4,,13,爻,27,匋,1,𦇨,爾雅𦇨翳也又巧效屋韻
4,,13,爻,27,匋,1,翢,爾雅翢𦇨也又羽葆幢
4,,13,爻,27,匋,1,濤,海中大波亦曰潮頭
4,,13,爻,27,匋,1,䬞,大風
4,,13,爻,27,匋,1,幬,幔轂革考工記欲其幬之廉又魚尤效三韻
4,,13,爻,27,匋,1,檮,斷木又古謂頑嚚爲檮杌杜預曰頑凶無儔匹貌楚史記取於記惡以爲名又尤韻
4,,13,爻,27,匋,1,逃,逸去也避也亡也播也
4,,13,爻,27,匋,1,咷,號咷
4,,13,爻,27,匋,1,桃,果名
4,,13,爻,27,匋,1,鞉,小鼓著柄大者謂之麻小謂之料亦作鼗鞀
4,,13,爻,27,匋,1,鼗,書下管鼗鼓
4,26b,13,爻,27,匋,1,鞀,唐李密書禹垂鞀聽箴規之美
4,,13,爻,28,勞,1,勞,郎刀切疲也勤也又事功曰勞又效韻
4,,13,爻,28,勞,1,簩,[竹思]簩竹名
4,,13,爻,28,勞,1,澇,水名又淫雨又效韻
4,,13,爻,28,勞,1,潦,水名相如賦酆鎬潦潏師古曰潦音牢水名出鄠縣西南山潦谷北流入渭廣韻作澇又巧效二韻
4,,13,爻,28,勞,1,撈,取也
4,,13,爻,28,勞,1,𧰉,野豆
4,,13,爻,28,勞,1,轑,撓轢也轆也漢楚元王傳陽爲羮盡轑釜注以勺轑釜令爲聲也又蕭巧嘯三韻
4,,13,爻,28,勞,1,牢,牲備也圈也廩倉也狴犴也堅固也毛詩傳牛羊豕曰牲系養曰牢
4,,13,爻,28,勞,1,醪,醅酒一曰濁酒
4,,13,爻,29,猱,1,猱,奴刀切猴屬亦作獿
4,,13,爻,29,猱,1,獿,同上又古之善塗塈者師古曰塈即今之仰塗也獿抆拭也故謂塗者爲獿人揚雄解難獿人亡則匠石輟斤而不敢斲字本作[巾夔]
4,,13,爻,29,猱,1,巎,山名在齊亦作峱嶩从山从夔夔音猱从夔誤
4,,13,爻,29,猱,1,峱,詩遭我乎峱之閒兮亦作嶩
4,,13,爻,29,猱,1,臑,臂也一曰臂節又先魚銑效四韻
4,,13,爻,30,尻,1,尻,若高切脊梁盡處説文脽也禮記兔去尻從屍從九與凥字不同凥音居
4,27a,14,歌,1,歌,1,歌,居何切詠也人聲也亦作謌
4,,14,歌,1,歌,1,謌,同上
4,,14,歌,1,歌,1,哥,聲也廣韻古歌字唐劉禹錫傳屈原作九哥
4,,14,歌,1,歌,1,柯,枝柯又斧柄
4,,14,歌,1,歌,1,荷,水名書導荷澤被孟豬亦作菏此舊注也案今書禹貢作菏疑古作荷後人轉寫作菏或曰孔氏尚書至唐方顯舊注所據恐是別本又案今孔氏書導菏澤被孟豬徐音柯又音工可反韋氏音胡阿反有三音則荷字亦當作三音通用又見下又哿個二韻
4,,14,歌,1,歌,1,菏,又音何又哿韻
4,,14,歌,1,歌,1,舸,方言南楚江湘船大謂之舸杜甫最能行富豪有錢駕大舸又哿韻
4,,14,歌,1,歌,1,㢦,杙也所以繫舟亦作牁
4,,14,歌,1,歌,1,牁,同上又牂牁郡名
4,,14,歌,1,歌,1,茄,芙渠莖又麻韻
4,,14,歌,1,歌,1,鴚,鴚防
4,,14,歌,2,珂,1,珂,丘何切石次玉亦瑪瑙潔白如雪者一雲螺屬生海中
4,,14,歌,2,珂,1,軻,車接軸又孟子名又哿個二韻案史記孟子名軻字子輿是取軻軸之義當從平聲廣韻個韻內注雲孟子居貧轗軻故名軻字子車則又音去聲今兩存之
4,27b,14,歌,3,訶,1,訶,虎何切大言而怒又譴也責也亦作呵
4,,14,歌,3,訶,1,呵,漢志縱而弗呵又噓氣又笑聲又個韻
4,,14,歌,4,阿,1,阿,於何切曲也隈也近也倚也保也大陵也丘偏高也又太阿劒名史記李斯傳服太阿之劒又繒也子虛賦被阿緆漢房中歌曳阿錫如淳曰阿細繒錫細布徐廣注史記齊之東阿縣繒帛所出故曰阿縞
4,,14,歌,4,阿,1,䋪,縞練亦作阿
4,,14,歌,4,阿,1,娿,媕娿不次韓愈石鼓歌詎肯感激徒媕娿又哿韻
4,,14,歌,4,阿,1,妸,廣韻女字又哿韻
4,,14,歌,4,阿,1,痾,病也漢五行志妖孽及人謂之痾痾病貌言寖深也
4,,14,歌,5,何,1,何,寒歌切儋也誰也辭也問也曷也賈誼傳在大譴大何之域師古曰譴責也何問也爰盎傳日飲亡何亡音無師古曰無何計更無余事又未多時曰無何亦曰無幾何李廣傳居無何漢書注無何謂無故也又哿個二韻
4,,14,歌,5,何,1,河,水出積石山自乾位來千里一曲九曲而入海
4,,14,歌,5,何,1,荷,芙渠葉又蘘荷蒓苴也根旁生筍可以爲葅
4,,14,歌,5,何,1,苛,小草也繁細也虐也説文苛小草也言政令繁細故曰苛政周禮苛罰注譴責也亦作荷漢酈食其傳好荷禮注細也又哿韻
4,,14,歌,5,何,1,菏,菏菔草也
4,28a,14,歌,6,莪,1,莪,牛何切草似斜蒿
4,,14,歌,6,莪,1,哦,唫也
4,,14,歌,6,莪,1,娥,好也秦晉謂好曰娙娥
4,,14,歌,6,莪,1,俄,行頃又傾貌詩側弁之俄
4,,14,歌,6,莪,1,峨,嵯峨髙大貌又嵳峩山名一名[山戔]嶭在三原縣北亦作峩
4,,14,歌,6,莪,1,鵝,爾雅舒鴈鵝一名鵱鷜亦作防鵞
4,,14,歌,6,莪,1,䳘,孟子有饋其兄生鵝者方言鴈自關而東謂之鴚防南楚之外謂之防或謂之鶬[可鳥]江東通呼爲鴚
4,,14,歌,6,莪,1,鵞,左傳昭二十一年鄭翩願爲鸛其御願爲鵞杜預曰鵞鸛皆陳名又榮駕鵞魯大夫成伯亦作防
4,,14,歌,6,莪,1,蛾,蠶化亦作[我虫虫][我虫]又紙韻
4,,14,歌,6,莪,1,睋,視也
4,,14,歌,7,娑,1,娑,桑何切婆娑舞者之容又馺娑殿名又哿個二韻
4,,14,歌,7,娑,1,𣯌,毛羽婆娑貌白居易詩栁毿𣯌
4,,14,歌,7,娑,1,髿,鬖髿發貌見廣韻
4,,14,歌,7,娑,1,挱,摩挱亦作沙莎莏
4,,14,歌,7,娑,1,沙,又麻禡二韻
4,,14,歌,7,娑,1,莎,禮記共飯不澤手鄭康成曰澤謂挼莎也又草名又木似桄榔
4,,14,歌,7,娑,1,莏,葛覃釋文煩撋猶挼莏也
4,,14,歌,7,娑,1,蓑,雨衣草亦作莎説文作衰
4,,14,歌,7,娑,1,衰,漢五行志宋仲幾無尊天子之心而不衰城師古曰衰城謂以草覆城也又灰韻
4,,14,歌,7,娑,1,些,輓歌聲又遮個二韻
4,28b,14,歌,7,娑,1,梭,織布梭也
4,,14,歌,7,娑,1,傞,舞不止貌詩屢舞傞傞
4,,14,歌,7,娑,1,犧,酒尊又支韻
4,,14,歌,7,娑,1,獻,又支霰二韻
4,,14,歌,7,娑,1,唆,防唆小兒相應
4,,14,歌,8,蹉,1,蹉,倉何切跌也又個韻
4,,14,歌,8,蹉,1,瑳,玉色鮮白又笑貌又哿韻詩巧笑之瑳有平上二音
4,,14,歌,8,蹉,1,磋,磨治亦作瑳詩傳治象曰瑳又個韻
4,,14,歌,8,蹉,1,差,景差人名亦作瑳又支皆麻泰個禡六韻
4,,14,歌,8,蹉,1,嵯,晉書山嶽嵯峨
4,,14,歌,8,蹉,1,搓,挪也
4,,14,歌,9,醝,1,醝,才何切白酒亦作鄼周禮酒正注鄼白釋文鄼白即今之白醝酒也
4,,14,歌,9,醝,1,鹺,咸也
4,,14,歌,9,醝,1,齹,齒本又齒不齊左傳昭十六年鄭六卿餞趙宣子於齹賦野有蔓草又支韻亦作[齒差]
4,,14,歌,9,醝,1,瘥,病也詩天方薦瘥杜預曰小疫曰瘥大疫曰札
4,,14,歌,9,醝,1,䣜,沛國邑名亦作鄼
4,,14,歌,9,醝,1,酇,又音賛王莽改曰賛治此沛縣之之鄼又南陽之鄼本音賛班固曰蕭何之所封與何同韻則南陽之鄼亦有平去二音又寒旱翰三韻
4,,14,歌,9,醝,1,艖,艑艖舟名又麻韻
4,,14,歌,9,醝,1,痤,病也又人名戰國魏有範痤柳宗元傳範痤騎危
4,,14,歌,9,醝,1,㽨,殘薉田
4,,14,歌,9,醝,1,䑘,舂擣
4,,14,歌,9,醝,1,𥰭,籠屬
4,,14,歌,10,多,1,多,得何切衆也重也不少也又過也檀弓又多乎哉又曰多矣乎予出祖者
4,29a,14,歌,11,佗,1,佗,湯何切彼也亦作他它又見下又支個韻
4,,14,歌,11,佗,1,他,又音馱又個韻
4,,14,歌,11,佗,1,它,詩它山之石易終來有它吉又説文雲上古草居慮它故相問無它乎亦作蛇又音馱亦作駝又見下
4,,14,歌,11,佗,1,蛇,蟲也亦作它即今蛇虺字韓愈讀東方朔雜事詩褫身絡蛟蛇是龍蛇字通用又石鼓歌二雅褊迫無委蛇又作駝
4,,14,歌,11,佗,1,詑,欺也
4,,14,歌,11,佗,1,訑,又自足貌孟子訑訑之聲音顔色又支產諫三韻
4,,14,歌,11,佗,1,拕,引也曳也亦作拖又哿個二韻
4,,14,歌,11,佗,1,拖,晉書鄧侯拖不畱又哿個二韻
4,,14,歌,12,駝,1,駝,唐何切馲駝亦作橐佗顏師古曰言能負囊橐而馱物故曰橐佗亦作它俗作駝
4,,14,歌,12,駝,1,佗,又負何也行貌又委佗謂美也詩委委佗佗亦作蛇
4,,14,歌,12,駝,1,駞,又馬名杜甫詩曰駞背錦糢糊
4,,14,歌,12,駝,1,馱,載何也李白詩吳姬十五細馬馱俗從犬非又個韻
4,,14,歌,12,駝,1,鮀,魚名又人名衞有祝鮀
4,,14,歌,12,駝,1,他,人名戰國尹公之他秦尉他亦作佗
4,,14,歌,12,駝,1,紽,絲數詩素絲五紽本又作佗他同
4,,14,歌,12,駝,1,陀,陂陀不平貌亦作陁阤岮
4,,14,歌,12,駝,1,陁,又明州昌國海中有補陁山
4,29b,14,歌,12,駝,1,阤,荀子宥坐篇注王肅曰陵遲陂阤也又紙哿二韻
4,,14,歌,12,駝,1,沱,滂沱大雨又流貌又江水別爲沱又呼沱河名又哿韻
4,,14,歌,12,駝,1,跎,蹉跎
4,,14,歌,12,駝,1,𧿶,杜甫送敬使君詩淮海莫蹉𧿶寄髙適詩且得慰蹉𧿶
4,,14,歌,12,駝,1,迤,逶迤行貌又支紙二韻
4,,14,歌,12,駝,1,酡,酒容亦作[酉施]
4,,14,歌,12,駝,1,驒,青驪白鱗文詩有驒有駱
4,,14,歌,12,駝,1,鼉,水蟲似蜥蜴而長大也
4,,14,歌,12,駝,1,鱓,魚名皮可冒鼔亦作鼉詩鼉鼓逢逢月令注鼉皮可以冒鼔李斯傳植靈鼉之鼓又銑韻
4,,14,歌,12,駝,1,池,呼池水在幷州亦作沱沲山海經大戲之山滹沱之水出焉即光武所渡處漢書作呼沱今俗猶謂危度口王霸傳作虖沱河禮記晉人將有事於河必先有事於惡池惡音呼又支屑二韻
4,,14,歌,12,駝,1,沲,李光顏傳裴度築赫連城於沲口
4,,14,歌,13,羅,1,羅,郎何切鳥罟又羅綺又國名又姓女羅草名汨羅水名
4,,14,歌,13,羅,1,蘿,莪也又女蘿爾雅女羅兔絲字不從艸俗加之
4,,14,歌,13,羅,1,籮,竹器
4,,14,歌,13,羅,1,𤄷,水名通作羅
4,,14,歌,13,羅,1,囉,歌詞聲又嘍囉
4,,14,歌,13,羅,1,饠,饆饠食名
4,,14,歌,13,羅,1,欏,木名海浙有之
4,,14,歌,13,羅,1,鑼,銅鑼器也
4,,14,歌,13,羅,1,儸,[亻庶]儸
4,30a,14,歌,13,羅,1,驘,馬父驢母之所生亦作騾
4,,14,歌,13,羅,1,虆,盛土籠亦作蔂𡏱又灰韻
4,,14,歌,13,羅,1,蔂,又灰韻
4,,14,歌,13,羅,1,𡏱,又灰韻
4,,14,歌,13,羅,1,蠃,蚌屬亦作蠡螺蝸又哿韻
4,,14,歌,13,羅,1,蠡,又見齊哿薺三韻
4,,14,歌,13,羅,1,螺,
4,,14,歌,13,羅,1,𥡜,榖積也
4,,14,歌,14,那,1,那,奴何切何也大也都也於也盡也多也詩受福不那又安貌詩有那其居又哿個韻
4,,14,歌,14,那,1,難,時難卻凶惡詩其葉有難注難盛貌又寒翰韻
4,,14,歌,14,那,1,儺,論語鄉人儺又哿韻
4,,14,歌,14,那,1,捼,捼莎説文摧也一曰兩手相切摩也俗作挼
4,,14,歌,15,戈,1,戈,古禾切平頭戟又戟偏距曰戈又地名在宋鄭之閒寒浞子豷封於戈少康滅之
4,,14,歌,15,戈,1,過,經也又姓或曰傳過也移所在識以爲信又周有內史過又寒浞子澆封於過少康滅之個韻古臥切超也失也經過之過則從平聲超過之過過失之過並從去聲
4,,14,歌,15,戈,1,緺,綬文又皆麻二韻
4,,14,歌,15,戈,1,𨍋,車盛膏器又哿韻
4,,14,歌,15,戈,1,濄,水出淮陽入淮爾雅濄爲洵
4,,14,歌,15,戈,1,媧,女媧古聖女又皆麻二韻
4,,14,歌,15,戈,1,騧,黃馬黑喙詩騧驪是驂又皆韻
4,,14,歌,15,戈,1,鍋,溫器
4,,14,歌,16,科,1,科,苦禾切程也條也本也品也又坎也孟子盈科而後進論語爲力不同科揚子發防決科又木中空易爲科上槁
4,30b,14,歌,16,科,1,薖,寛大貌又飢意詩碩人之薖又草名
4,,14,歌,16,科,1,窠,鳥巢穴小爾雅雞雉所乳謂之窠
4,,14,歌,17,渦,1,渦,烏禾切水回又音戈
4,,14,歌,17,渦,1,窩,藏也窟也
4,,14,歌,17,渦,1,踒,足跌
4,,14,歌,17,渦,1,㹻,犬子唐李建傳㹻子勸吾食吾輒飽
4,,14,歌,17,渦,1,倭,國名
4,,14,歌,18,和,1,和,戸戈切順也諧也不堅不柔也調也溫也適也中庸謂之和左傳和如和羮又鑾和鈴也又笙之小者又相譍也亦作龢又軍門曰和史記楚世家注昭陽移和而攻齊
4,,14,歌,18,和,1,龢,
4,,14,歌,18,和,1,禾,粟苗又稼之摠名
4,,14,歌,18,和,1,鉌,車鈴通作和左傳錫鑾和鈴
4,,14,歌,19,訛,1,訛,吾禾切謬也舛也化也動也申舒也詩或寢或訛亦作譌僞
4,,14,歌,19,訛,1,譌,
4,,14,歌,19,訛,1,僞,周禮馮相氏注中夏辨秩南僞釋文音訛又隊韻
4,,14,歌,19,訛,1,吪,動也
4,,14,歌,19,訛,1,囮,鳥媒説文率鳥者系鳥以來之
4,,14,歌,19,訛,1,鈋,刓方爲圓
4,,14,歌,20,波,1,波,補禾切浪也爾雅洛爲波又支韻
4,,14,歌,20,波,1,番,番番勇貌亦作僠又見下又刪諫韻
4,,14,歌,20,波,1,僠,
4,,14,歌,20,波,1,嶓,山名書嶓冡導漾
4,,14,歌,20,波,1,碆,石爲弋鏃史記楚世家碆新繳索隱曰碆亦作磻
4,31a,14,歌,20,波,1,磻,玉篇音波又音磻又審哿個三韻
4,,14,歌,21,頗,1,頗,普禾切頭偏古文尚書無偏無頗亦作陂又哿韻
4,,14,歌,21,頗,1,坡,陂也亦作陂
4,,14,歌,21,頗,1,陂,爾雅陂者阪又陂陀陵遲不平貌又支寘二韻
4,,14,歌,21,頗,1,玻,玻瓈西國玉
4,,14,歌,22,媻,1,媻,蒲禾切説文奢也亦作婆又寒韻
4,,14,歌,22,媻,1,婆,同上又婆娑舞貌又老媼之稱搜神記以琵琶爲鼙婆
4,,14,歌,22,媻,1,鄱,地名古作番
4,,14,歌,22,媻,1,番,又見上
4,,14,歌,22,媻,1,皤,白也又鬢白亦作[米田頁]
4,,14,歌,22,媻,1,𩕏,
4,,14,歌,22,摩,1,摩,眉波切研也又滅也隱也迫也揩也相切也又與磨同左傳摩厲以須王出董仲舒傳摩民以誼梅福傳厲世摩鈍
4,,14,歌,22,摩,1,磨,治石亦作䃺又箇韻
4,,14,歌,22,摩,1,䃺,又箇韻
4,,14,歌,22,摩,1,劘,剴也切也揚雄傳劘虎牙賈山自下劘上又支韻
4,,14,歌,22,摩,1,魔,鬼魔
4,,14,歌,22,摩,1,𥂓,桮也
4,,14,歌,22,摩,1,麼,幺麼小也亦作䯢又哿韻下从幺作么誤
4,,14,歌,22,摩,1,䯢,同上廣韻偏病又見哿韻
4,,14,歌,22,摩,1,攠,考工記干上之攠謂之隊
5,1a,15,麻,1,麻,1,麻,謨加切苴麻又姓爾雅大[北鼓]謂之麻从广从兩[朩][朩]音匹刃切麻片也又音派[朩朩]亦音派麻紵也从兩木誤
5,,15,麻,1,麻,1,蟆,蝦蟆亦作蟇防
5,,15,麻,2,葩,1,葩,披巴切花也又草花白又華貌韓文詩正而葩古作芭
5,,15,麻,2,葩,1,芭,同上揚雄弟子侯芭本傳音葩又邦加切芭蕉
5,,15,麻,2,葩,1,舥,浮梁
5,,15,麻,3,巴,1,巴,邦加切巴蜀又姓蛇名地名又尾也
5,,15,麻,3,巴,1,豝,豕二嵗又婁豬牝豕又龍尾星
5,,15,麻,3,巴,1,鈀,兵車
5,,15,麻,3,巴,1,芭,芭蕉
5,,15,麻,3,巴,1,笆,竹籬
5,,15,麻,4,杷,1,杷,蒲巴切田具又枇杷果名
5,,15,麻,4,杷,1,琶,琵琶胡琴風俗通長三尺五寸象三才五行四弦象四時釋名推手前曰琵卻手後曰琶取鼓時以為名也唐書自下逆鼔曰琵自上順鼔曰琶琵音毗
5,1b,15,麻,4,杷,1,爬,搔也韓愈進學解爬羅剔抉或作杷
5,,15,麻,5,沙,1,沙,師加切疏土爾雅潁為沙毛詩傳水旁曰沙説文水散石也又大水別小水曰沙丘邐迆曰沙又汏也嘶也禮記沙鳴貍又歌禡二韻
5,,15,麻,5,沙,1,髿,鬖髿發垂貌又歌韻
5,,15,麻,5,沙,1,㲚,長毛貌韓愈月蝕詩旗旄衛毿髿
5,,15,麻,5,沙,1,紗,絹屬一曰紡纑亦作沙周禮內司服素沙
5,,15,麻,5,沙,1,鯊,魚名
5,,15,麻,5,沙,1,裟,袈裟
5,,15,麻,6,叉,1,叉,初加切了叉叉取也手相錯也今俗呼拱手曰叉手又皆韻
5,,15,麻,6,叉,1,差,舛也擇也又景差揚子音楚佳切又支皆歌泰個禡六韻
5,,15,麻,6,叉,1,杈,了枝杜甫雕賦突權枒而皆折
5,,15,麻,6,叉,1,扠,挾取也通作叉韓愈詩饞扠飽活臠
5,,15,麻,6,叉,1,艖,舟名又歌韻
5,,15,麻,6,叉,1,靫,鞴靫箭室又皆韻
5,,15,麻,6,叉,1,咤,釋典達利咤又去聲
5,,15,麻,6,叉,1,鎈,錢異名
5,,15,麻,7,樝,1,樝,莊加切果屬似棃而酸亦作柤
5,,15,麻,7,樝,1,柤,莊子柤棃橘柚又木閒也煎藥滓也俗作查
5,,15,麻,7,樝,1,奓,張也開也舊唐書陸贄傳奓言無驗不必用奓言猶誇言也又者禡二韻
5,2a,15,麻,8,檛,1,檛,職瓜切棰也魏志檛折其腳亦作[]撾
5,,15,麻,8,檛,1,撾,栁宗元書撾婦翁又摻撾系鼓也
5,,15,麻,8,檛,1,髽,同上切髽髻
5,,15,麻,9,槎,1,槎,鋤加切邪斫木又桴也亦作查[艸在]又馬韻
5,,15,麻,9,槎,1,查,博物志仙查犯牛鬥杜甫詩查上見張騫又姓又見上
5,,15,麻,9,槎,1,[艸在],古槎字漢貨殖傳山不[艸在]櫱櫱謂髠斬之也
5,,15,麻,9,槎,1,楂,水中浮木通作槎又鳥聲韓愈詩鵲嗚聲楂楂
5,,15,麻,9,槎,1,苴,水中浮草又魚模語馬者御韻
5,,15,麻,9,槎,1,荼,苦菜又荼陵縣名又魚模二韻
5,,15,麻,9,槎,1,秅,禾四百秉説文秭也周禮注雲聘禮十斗曰斛十六斗曰藪十藪曰秉四秉曰筥十筥曰稯十稯曰秅又暮韻
5,,15,麻,9,槎,1,茶,陸羽茶經盧仝茶歌从艸从入从[朩][朩]音匹刃切
5,,15,麻,9,槎,1,𣘻,本草苦𣘻能去脂使人不睡晚摘者曰茗一曰荈葉可為飲巴南人曰葭𣘻俗作茶
5,,15,麻,9,槎,1,涂,沮洳亦作塗又模韻
5,,15,麻,10,拏,1,拏,女加切牽引也攫也作挐又魚韻
5,,15,麻,10,拏,1,挐,同上又絲絮相牽又魚韻
5,,15,麻,10,拏,1,笯,鳥籠又模暮二韻
5,,15,麻,11,遐,1,遐,何加切逺也亦作假徦
5,,15,麻,11,遐,1,假,揚子假言同於天地又馬禡陌三韻
5,2b,15,麻,11,遐,1,徦,漢郊祀歌徦狄合處又馬陌二韻
5,,15,麻,11,遐,1,瑕,玉玷又玉有赤色又逺也詩不瑕有害
5,,15,麻,11,遐,1,霞,日旁彤雲
5,,15,麻,11,遐,1,蕸,芙蕖葉亦作葭
5,,15,麻,11,遐,1,葭,又見下
5,,15,麻,11,遐,1,蝦,蝦蟇又魚名
5,,15,麻,11,遐,1,騢,馬赤白雜毛
5,,15,麻,11,遐,1,赮,赤色
5,,15,麻,11,遐,1,鍜,錏鍜頸鎧與鍛鏈字不同
5,,15,麻,11,遐,1,碬,礪石也
5,,15,麻,12,呀,1,呀,虛加切張口貌又見下
5,,15,麻,12,呀,1,谺,谽谺谷中谽音呼含切相如賦注大開貌亦作岈
5,,15,麻,12,呀,1,鰕,魚屬
5,,15,麻,13,呿,1,呿,丘加切廣韻口張貌又魚御二韻
5,,15,麻,14,嘉,1,嘉,居牙切美也善也褒也亦作佳又喜也嘉禮婚禮也凡隂陽際遇謂之嘉易曰嘉防足以合禮又禡韻從壴從加
5,,15,麻,14,嘉,1,佳,説文古牙切美也好也
5,,15,麻,14,嘉,1,加,増也陵也施也著也
5,,15,麻,14,嘉,1,家,居也宮也又姓婦謂夫為家大夫之邑曰家又百家諸子
5,,15,麻,14,嘉,1,珈,婦人首飾詩副筓六珈
5,,15,麻,14,嘉,1,葭,葦屬
5,,15,麻,14,嘉,1,茄,芙蕖莖又具牙切菜名又歌韻
5,,15,麻,14,嘉,1,豭,牡豕左氏傳盍歸吾艾豭亦作猳
5,,15,麻,14,嘉,1,麚,牡鹿也
5,,15,麻,14,嘉,1,鴐,鴈屬
5,,15,麻,14,嘉,1,笳,笳簫卷蘆葉吹之胡老子作之
5,,15,麻,14,嘉,1,耞,連耞打穀具亦作枷
5,,15,麻,14,嘉,1,枷,同上又項械又禡韻
5,3a,15,麻,14,嘉,1,迦,身毒國賢人翟曇號曰釋迦文中子齋戒修而梁國亡非釋迦之罪也又笄諧切
5,,15,麻,15,伽,1,伽,具牙切胡人名唐有孫伏伽韓愈詩僧伽晚出淮泗上
5,,15,麻,16,鴉,1,鴉,於加切純黑反哺者謂之烏小而不反哺者謂之鴉亦作雅説文雅楚鳥也一名鸒一名卑居秦謂之雅俗作鴉鵶又馬韻
5,,15,麻,16,鴉,1,丫,物之岐頭
5,,15,麻,16,鴉,1,啞,聲也亦作亞又馬陌二韻
5,,15,麻,16,鴉,1,亞,東方朔傳伊優亞者辭未定也又禡韻
5,,15,麻,16,鴉,1,椏,江南呼樹為椏枝
